tax_id,name,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,isic_class_name_en
EG5757074565,Delta Logistics Co.,Q,Human health and social work activities,Q8890,0,2006,2017,2626837.0,small,Other social work activities without accommodation
EG9498023958,Delta Textiles LLC,M,"Professional, scientific and technical activities",M7410,0,2013,10000,4999413.0,medium,Specialized design activities
EG1711806078,Horus Tech LLC,C,Manufacturing,C2512,1,2018,10000,110699.0,small,"Manufacture of tanks, reservoirs and containers of metal"
EG1338998825,Delta Plastics Co.,C,Manufacturing,C2022,1,2009,10000,6101176.0,medium,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
EG9229403946,Giza Trading SAE,F,Construction,F4330,1,2009,10000,13478419.0,medium,Building completion and finishing
EG2098605799,Horus Chem Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2005,10000,2265808.0,small,"Wholesale of computers, computer peripheral equipment and software"
EG6319740586,Horus Services LLC,C,Manufacturing,C3313,1,2021,10000,4722874.0,small,Repair of electronic and optical equipment
EG2375626195,Cairo Foods LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2006,10000,2632593.0,small,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores"
EG9598453178,Cairo Foods Ltd.,F,Construction,F4330,1,2018,10000,12277025.0,medium,Building completion and finishing
EG9102336199,Alex Agri LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2008,10000,4344181.0,medium,"Wholesale of food, beverages and tobacco"
EG6159068922,Cairo Tech Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2011,10000,2353141.0,small,"Wholesale of food, beverages and tobacco"
EG8357813384,Nile Textiles Co.,U,Activities of extraterritorial organizations and bodies,U9900,0,2015,10000,2842222.0,small,Activities of extraterritorial organizations and bodies
EG9754099437,Giza Logistics Ltd.,N,Administrative and support service activities,N8030,0,2009,10000,2573059.0,small,Investigation activities
EG4258443077,Misr Tech Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2024,10000,2286575.0,small,Non-specialized wholesale trade
EG8266500172,Misr Logistics Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2014,2019,4460471.0,medium,Retail sale of tobacco products in specialized stores
EG6670066582,Cairo Agri Co.,F,Construction,F4312,1,2024,10000,2864830.0,small,Site preparation
EG4586754281,Sinai Services Co.,C,Manufacturing,C2732,1,2018,10000,6114387.0,medium,Manufacture of other electronic and electric wires and cables
EG3427391943,Alex Steel SAE,J,Information and communication,J6201,0,2012,10000,1358554.0,small,Computer programming activities
EG2309183611,Delta Textiles Ltd.,F,Construction,F4321,1,2013,10000,3552527.0,small,Electrical installation
EG2615610938,Delta Textiles LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2011,10000,1397548.0,small,Wholesale of electronic and telecommunications equipment and parts
EG3773898725,Cairo Trading LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2006,10000,81118.0,small,Sale of motor vehicles
EG8459650678,Sinai Tech SAE,C,Manufacturing,C3212,1,2016,10000,11782466.0,medium,Manufacture of imitation jewellery and related articles
EG7005292767,Lotus Trading Ltd.,I,Accommodation and food service activities,I5520,0,2020,10000,3468919.0,medium,"Camping grounds, recreational vehicle parks and trailer parks"
EG1848354847,Nile Textiles LLC,M,"Professional, scientific and technical activities",M7020,0,2024,10000,2403737.0,small,Management consultancy activities
EG3298979193,Cairo Agri SAE,F,Construction,F4330,1,2007,10000,8146003.0,medium,Building completion and finishing
EG4718666225,Pyramid Trading LLC,J,Information and communication,J6201,0,2005,10000,269392.0,small,Computer programming activities
EG7968087042,Nile Chem LLC,L,Real estate activities,L6810,0,2012,10000,1921531.0,small,Real estate activities with own or leased property
EG7525199386,Horus Chem Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2009,2020,92240.0,small,Retail sale of music and video recordings in specialized stores
EG2353493761,Cairo Tech Ltd.,A,"Agriculture, forestry and fishing",A0240,1,2014,10000,5306118.0,medium,Support services to forestry
EG9458668688,Cairo Agri Co.,I,Accommodation and food service activities,I5629,0,2021,10000,4643617.0,medium,Other food service activities
EG2247312264,Misr Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2016,10000,4877933.0,medium,Sale of motor vehicle parts and accessories
EG7165013815,Cairo Plastics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4752,0,2005,10000,1270215.0,small,"Retail sale of hardware, paints and glass in specialized stores"
EG9502926811,Horus Tech SAE,J,Information and communication,J5811,0,2006,10000,3159476.0,medium,Book publishing
EG5625164569,Pyramid Logistics Co.,M,"Professional, scientific and technical activities",M6910,0,2009,10000,3630224.0,medium,Legal activities
EG9331189406,Lotus Textiles SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2014,10000,1711517.0,small,"Wholesale of solid, liquid and gaseous fuels and related products"
EG2780917641,Giza Agri SAE,J,Information and communication,J6130,0,2023,10000,4744673.0,medium,Satellite telecommunications activities
EG9921116779,Giza Trading Co.,I,Accommodation and food service activities,I5510,0,2019,2030,3516876.0,medium,Short term accommodation activities
EG3202413740,Giza Textiles Ltd.,M,"Professional, scientific and technical activities",M7120,0,2009,10000,3917051.0,medium,Technical testing and analysis
EG6541721222,Nile Foods Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2007,10000,1171104.0,small,"Wholesale of food, beverages and tobacco"
EG7886029844,Misr Chem LLC,K,Financial and insurance activities,K6512,0,2015,10000,469716.0,small,Non-life insurance
EG9149553088,Alex Foods Ltd.,S,Other service activities,S9411,0,2018,2019,2552681.0,small,Activities of business and employers membership organizations
EG3162163209,Sinai Agri Co.,N,Administrative and support service activities,N8110,0,2014,10000,3605537.0,medium,Combined facilities support activities
EG4899563058,Misr Textiles SAE,D,"Electricity, gas, steam and air conditioning supply",D3510,1,2024,10000,3434059.0,small,"Electric power generation, transmission and distribution"
EG1567548970,Pyramid Plastics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4649,0,2019,10000,3364409.0,medium,Wholesale of other household goods
EG4396926050,Sinai Foods SAE,A,"Agriculture, forestry and fishing",A0322,1,2016,10000,7202268.0,medium,Freshwater aquaculture
EG3894443767,Delta Logistics Co.,L,Real estate activities,L6810,0,2018,10000,648537.0,small,Real estate activities with own or leased property
EG1422713234,Giza Textiles LLC,N,Administrative and support service activities,N7710,0,2010,10000,4652028.0,medium,Renting and leasing of motor vehicles
EG2874565249,Cairo Trading SAE,A,"Agriculture, forestry and fishing",A0143,1,2022,2034,10285347.0,medium,Raising of camels and camelids
EG4882044384,Giza Agri LLC,H,Transportation and storage,H5110,0,2016,10000,3359656.0,medium,Passenger air transport
EG9145916199,Nile Tech SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2017,10000,986751.0,small,Sale of motor vehicle parts and accessories
EG4713817881,Nile Steel SAE,C,Manufacturing,C3290,1,2018,10000,4801127.0,small,Other manufacturing n.e.c.
EG9159180590,Alex Tech Co.,C,Manufacturing,C3030,1,2010,10000,4671645.0,small,Manufacture of air and spacecraft and related machinery
EG8419652668,Misr Trading Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2011,10000,4666934.0,medium,"Wholesale of computers, computer peripheral equipment and software"
EG3609728017,Alex Chem Co.,K,Financial and insurance activities,K6430,0,2022,10000,4996571.0,medium,"Trusts, funds and similar financial entities"
EG6805048017,Cairo Services LLC,C,Manufacturing,C1071,1,2024,10000,3825510.0,small,Manufacture of bakery products
EG7151108527,Pyramid Textiles SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2022,10000,1764354.0,small,"Wholesale of solid, liquid and gaseous fuels and related products"
EG8465084952,Giza Plastics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2006,10000,4761464.0,medium,Retail sale of food in specialized stores
EG1262283088,Nile Steel Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4610,0,2024,10000,366454.0,small,Wholesale on a fee or contract basis
EG4665890608,Misr Textiles SAE,J,Information and communication,J5813,0,2012,2020,4536290.0,medium,"Publishing of newspapers, journals and periodicals"
EG6893029098,Horus Trading LLC,C,Manufacturing,C3320,1,2020,10000,4478971.0,small,Installation of industrial machinery and equipment
EG1577692793,Alex Services Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2017,10000,2136894.0,small,Retail sale of sporting equipment in specialized stores
EG7476020843,Horus Chem SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4761,0,2006,10000,2628728.0,small,"Retail sale of books, newspapers and stationary in specialized stores"
EG2577705535,Pyramid Foods LLC,N,Administrative and support service activities,N8010,0,2014,2019,4528034.0,medium,Private security activities
EG7874114228,Lotus Steel Ltd.,Q,Human health and social work activities,Q8790,0,2020,10000,2346111.0,small,Other residential care activities
EG6704705452,Giza Plastics SAE,N,Administrative and support service activities,N8299,0,2015,10000,4505468.0,medium,Other business support service activities n.e.c.
EG2947576629,Misr Logistics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2017,10000,822262.0,small,Non-specialized wholesale trade
EG7558670415,Horus Tech SAE,K,Financial and insurance activities,K6611,0,2021,10000,1590720.0,small,Administration of financial markets
EG5004143320,Alex Plastics Ltd.,C,Manufacturing,C1394,1,2014,10000,3035462.0,small,"Manufacture of cordage, rope, twine and netting"
EG7732150963,Delta Plastics SAE,S,Other service activities,S9491,0,2019,10000,3789240.0,medium,Activities of religious organizations
EG9426056029,Nile Plastics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2011,10000,1062861.0,small,"Sale, maintenance and repair of motorcycles and related parts and accessories"
EG4379637728,Nile Trading SAE,J,Information and communication,J6120,0,2008,10000,3693048.0,medium,Wireless telecommunications activities
EG6035646060,Misr Trading LLC,C,Manufacturing,C2815,1,2019,10000,10705935.0,medium,"Manufacture of ovens, furnaces and furnace burners"
EG3297877920,Delta Trading Ltd.,A,"Agriculture, forestry and fishing",A0142,1,2016,10000,14348366.0,medium,Raising of horses and other equines
EG1353360362,Giza Foods SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2006,10000,4694386.0,medium,Retail sale of sporting equipment in specialized stores
EG9036832002,Sinai Textiles Ltd.,N,Administrative and support service activities,N7730,0,2005,10000,4015782.0,medium,"Renting and leasing of other machinery, equipment and tangible goods"
EG6683172958,Misr Trading Ltd.,A,"Agriculture, forestry and fishing",A0146,1,2021,10000,3637094.0,small,Raising of poultry
EG7058482408,Delta Trading LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4773,0,2021,10000,706754.0,small,Other retail sale of new goods in specialized stores
EG2731128251,Pyramid Trading Co.,C,Manufacturing,C2821,1,2023,10000,10597876.0,medium,Manufacture of agricultural and forestry machinery
EG8345313626,Sinai Plastics Co.,A,"Agriculture, forestry and fishing",A0321,1,2021,10000,329396.0,small,Marine aquaculture
EG5236782605,Sinai Trading SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2006,10000,4681900.0,medium,"Sale, maintenance and repair of motorcycles and related parts and accessories"
EG7072711098,Lotus Agri Ltd.,I,Accommodation and food service activities,I5590,0,2021,10000,4394201.0,medium,Other accommodation
EG8351592434,Delta Services Co.,S,Other service activities,S9522,0,2010,10000,1524806.0,small,Repair of household appliances and home and garden equipment
EG9963843719,Horus Chem Co.,N,Administrative and support service activities,N7722,0,2019,10000,2664600.0,small,Renting of video tapes and disks
EG2779570944,Cairo Textiles SAE,K,Financial and insurance activities,K6621,0,2021,10000,3631216.0,medium,Risk and damage evaluation
EG8539043377,Horus Logistics LLC,N,Administrative and support service activities,N7810,0,2020,10000,1674301.0,small,Activities of employment placement agencies
EG4238847521,Pyramid Logistics LLC,F,Construction,F4330,1,2012,10000,2304083.0,small,Building completion and finishing
EG6555844882,Lotus Agri LLC,C,Manufacturing,C1392,1,2024,10000,3883266.0,small,"Manufacture of made-up textile articles, except apparel"
EG1108043570,Giza Agri Ltd.,J,Information and communication,J5820,0,2021,10000,3634678.0,medium,Software publishing
EG2366325052,Horus Agri SAE,C,Manufacturing,C3012,1,2018,2031,2952430.0,small,Building of pleasure and sporting boats
EG7083174566,Nile Chem Ltd.,M,"Professional, scientific and technical activities",M7410,0,2009,10000,2602064.0,small,Specialized design activities
EG2488357818,Misr Services LLC,C,Manufacturing,C2511,1,2009,10000,14603071.0,medium,Manufacture of structural metal products
EG3363068145,Misr Logistics SAE,M,"Professional, scientific and technical activities",M7420,0,2012,10000,4610284.0,medium,Photographic activities
EG9826492725,Nile Tech Co.,A,"Agriculture, forestry and fishing",A0149,1,2012,10000,207174.0,small,Raising of other animals
EG5344115590,Delta Services Ltd.,A,"Agriculture, forestry and fishing",A0230,1,2006,10000,4398049.0,small,Gathering of non-wood forest products
EG6847020710,Sinai Plastics Co.,C,Manufacturing,C1621,1,2017,10000,13397336.0,medium,Manufacture of veneer sheets and wood-based panels
EG4992712791,Nile Foods Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2010,10000,4723683.0,medium,Retail sale of audio and video equipment in specialized stores
