الرقم_الضريبي,name_ar,isic_section,الفرع_كود,is_industrial,start_year,close_year,رأس_المال_المدفوع_جنيه,فئة_SME_أولية,branches,المجموع_كود,القسم_كود,الفرع,المجموع,القسم,القطاع,اسم_الشركة
910416823,اللوتس لوجستيات ش.ذ.م.م,A,A0311,1,2018,2028,1670545.0,small,1,A03,A0,,,,الزراعة والحراجة وصيد الأسماك,اللوتس لوجستيات ش.ذ.م.م
841812649,مصر كيماويات ش.ذ.م.م,L,L6810,0,2021,10000,4936171.0,medium,1,L68,L6,,,,الأنشطة العقارية,مصر كيماويات ش.ذ.م.م
473289296,اللوتس منسوجات ش.م.م,P,P8510,0,2022,2029,3065356.0,medium,1,P85,P8,,,,التعليم,اللوتس منسوجات ش.م.م
409492809,الدلتا لوجستيات ش.م.م,S,S9529,0,2019,10000,4384325.0,medium,1,S95,S9,,,,أنشطة الخدمات الأخرى,الدلتا لوجستيات ش.م.م
244745643,حورس كيماويات محدودة,G,G4722,0,2023,10000,988829.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس كيماويات محدودة
936968683,القاهرة بلاستيك ش.م.م,C,C2824,1,2010,10000,1761793.0,small,1,C28,C2,,,,الصناعة التحويلية,القاهرة بلاستيك ش.م.م
266168900,اللوتس منسوجات ش.م.م,F,F4321,1,2005,10000,1902428.0,small,1,F43,F4,,,,التشييد والبناء,اللوتس منسوجات ش.م.م
208627809,اللوتس بلاستيك ذ.م.م,G,G4711,0,2019,10000,780114.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس بلاستيك ذ.م.م
345970961,الإسكندرية صلب ش.ذ.م.م,D,D3510,1,2013,10000,11652210.0,medium,1,D35,D3,,,,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,الإسكندرية صلب ش.ذ.م.م
765206894,الدلتا خدمات ش.ذ.م.م,G,G4789,0,2024,10000,2541369.0,small,9,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الدلتا خدمات ش.ذ.م.م
877980996,سيناء زراعة محدودة,H,H4930,0,2017,10000,4842620.0,medium,1,H49,H4,,,,النقل والتخزين,سيناء زراعة محدودة
631937190,حورس تقنية ش.ذ.م.م,M,M7490,0,2022,10000,3314967.0,medium,8,M74,M7,,,,الأنشطة المهنية والعلمية والتقنية,حورس تقنية ش.ذ.م.م
959104575,الإسكندرية صلب ذ.م.م,C,C1621,1,2012,2015,13745539.0,medium,4,C16,C1,,,,الصناعة التحويلية,الإسكندرية صلب ذ.م.م
992076044,الإسكندرية خدمات محدودة,R,R9000,0,2021,2022,3450512.0,medium,2,R90,R9,,,,الفنون والترفيه والتسلية,الإسكندرية خدمات محدودة
890457667,الجيزة زراعة ش.م.م,I,I5630,0,2011,10000,2046673.0,small,1,I56,I5,,,,أنشطة الإقامة وخدمات الطعام,الجيزة زراعة ش.م.م
575746928,الدلتا تقنية محدودة,M,M7500,0,2011,10000,3856481.0,medium,1,M75,M7,,,,الأنشطة المهنية والعلمية والتقنية,الدلتا تقنية محدودة
539121017,اللوتس تجارة ش.م.م,J,J6202,0,2011,10000,129364.0,small,1,J62,J6,,,,المعلومات والاتصالات,اللوتس تجارة ش.م.م
139802830,سيناء منسوجات ذ.م.م,G,G4662,0,2016,10000,3113089.0,medium,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء منسوجات ذ.م.م
838594136,الإسكندرية أغذية ش.م.م,J,J5912,0,2005,10000,3880902.0,medium,6,J59,J5,,,,المعلومات والاتصالات,الإسكندرية أغذية ش.م.م
921353626,سيناء زراعة ذ.م.م,S,S9521,0,2013,10000,3378607.0,medium,1,S95,S9,,,,أنشطة الخدمات الأخرى,سيناء زراعة ذ.م.م
220513145,القاهرة تقنية ش.م.م,K,K6419,0,2023,10000,2398815.0,small,1,K64,K6,,,,الأنشطة المالية وأنشطة التأمين,القاهرة تقنية ش.م.م
359691081,الجيزة تجارة محدودة,F,F4210,1,2013,10000,4264524.0,small,1,F42,F4,,,,التشييد والبناء,الجيزة تجارة محدودة
949140915,الدلتا كيماويات محدودة,J,J5913,0,2015,10000,1438750.0,small,1,J59,J5,,,,المعلومات والاتصالات,الدلتا كيماويات محدودة
375597194,الأهرام منسوجات ذ.م.م,C,C2410,1,2006,10000,1906757.0,small,1,C24,C2,,,,الصناعة التحويلية,الأهرام منسوجات ذ.م.م
446129953,سيناء خدمات محدودة,F,F4321,1,2010,2018,10673804.0,medium,1,F43,F4,,,,التشييد والبناء,سيناء خدمات محدودة
246880736,حورس صلب محدودة,G,G4763,0,2010,10000,680323.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس صلب محدودة
899256625,سيناء أغذية ش.ذ.م.م,C,C2410,1,2014,2025,774245.0,small,1,C24,C2,,,,الصناعة التحويلية,سيناء أغذية ش.ذ.م.م
913168167,الجيزة تقنية ذ.م.م,I,I5621,0,2017,10000,2505330.0,small,1,I56,I5,,,,أنشطة الإقامة وخدمات الطعام,الجيزة تقنية ذ.م.م
403538101,الإسكندرية منسوجات ش.م.م,K,K6499,0,2024,2028,2630611.0,small,1,K64,K6,,,,الأنشطة المالية وأنشطة التأمين,الإسكندرية منسوجات ش.م.م
212974690,الأهرام بلاستيك ش.ذ.م.م,A,A0210,1,2021,10000,3215409.0,small,1,A02,A0,,,,الزراعة والحراجة وصيد الأسماك,الأهرام بلاستيك ش.ذ.م.م
407359583,القاهرة صلب ش.م.م,S,S9492,0,2007,10000,3240381.0,medium,1,S94,S9,,,,أنشطة الخدمات الأخرى,القاهرة صلب ش.م.م
352033684,اللوتس زراعة ذ.م.م,G,G4799,0,2006,2011,654008.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس زراعة ذ.م.م
900002324,الدلتا تجارة محدودة,F,F4330,1,2020,10000,939591.0,small,1,F43,F4,,,,التشييد والبناء,الدلتا تجارة محدودة
145104461,حورس خدمات ذ.م.م,I,I5629,0,2012,10000,3379359.0,medium,1,I56,I5,,,,أنشطة الإقامة وخدمات الطعام,حورس خدمات ذ.م.م
623736314,حورس كيماويات ش.ذ.م.م,G,G4723,0,2018,10000,3209562.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس كيماويات ش.ذ.م.م
104548070,الأهرام زراعة ذ.م.م,N,N8220,0,2023,10000,1147121.0,small,1,N82,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,الأهرام زراعة ذ.م.م
573653010,الأهرام تقنية ذ.م.م,N,N8292,0,2006,10000,554583.0,small,9,N82,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,الأهرام تقنية ذ.م.م
746796330,الأهرام تجارة ش.م.م,P,P8522,0,2010,10000,3070902.0,medium,1,P85,P8,,,,التعليم,الأهرام تجارة ش.م.م
521297606,الدلتا خدمات ش.ذ.م.م,Q,Q8810,0,2007,10000,3451339.0,medium,1,Q88,Q8,,,,الصحة البشرية والعمل الاجتماعي,الدلتا خدمات ش.ذ.م.م
756799468,اللوتس بلاستيك ذ.م.م,C,C2012,1,2020,10000,9354378.0,medium,3,C20,C2,,,,الصناعة التحويلية,اللوتس بلاستيك ذ.م.م
462169540,النيل تقنية ش.ذ.م.م,P,P8550,0,2009,10000,4663275.0,medium,1,P85,P8,,,,التعليم,النيل تقنية ش.ذ.م.م
652441993,الدلتا زراعة ش.م.م,F,F4100,1,2015,10000,11051543.0,medium,1,F41,F4,,,,التشييد والبناء,الدلتا زراعة ش.م.م
443978045,حورس تقنية ش.ذ.م.م,F,F4322,1,2005,10000,12094824.0,medium,1,F43,F4,,,,التشييد والبناء,حورس تقنية ش.ذ.م.م
357965584,اللوتس بلاستيك ش.م.م,G,G4659,0,2020,10000,3108185.0,medium,2,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس بلاستيك ش.م.م
586701633,القاهرة زراعة ش.ذ.م.م,H,H4911,0,2016,2021,4473406.0,medium,6,H49,H4,,,,النقل والتخزين,القاهرة زراعة ش.ذ.م.م
380140007,سيناء صلب ذ.م.م,M,M7420,0,2011,10000,1327035.0,small,1,M74,M7,,,,الأنشطة المهنية والعلمية والتقنية,سيناء صلب ذ.م.م
591580897,مصر تقنية محدودة,G,G4789,0,2010,10000,1314783.0,small,9,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,مصر تقنية محدودة
844715641,القاهرة صلب ش.م.م,G,G4661,0,2011,10000,1993838.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة صلب ش.م.م
242687779,سيناء خدمات محدودة,P,P8549,0,2015,10000,4327087.0,medium,1,P85,P8,,,,التعليم,سيناء خدمات محدودة
486846877,النيل تقنية ش.ذ.م.م,C,C1079,1,2008,10000,3723486.0,small,1,C10,C1,,,,الصناعة التحويلية,النيل تقنية ش.ذ.م.م
551419702,القاهرة لوجستيات ش.ذ.م.م,F,F4312,1,2009,10000,5476027.0,medium,5,F43,F4,,,,التشييد والبناء,القاهرة لوجستيات ش.ذ.م.م
953763279,الجيزة منسوجات ش.م.م,G,G4669,0,2006,10000,1348440.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الجيزة منسوجات ش.م.م
791089513,النيل صلب ذ.م.م,H,H4922,0,2021,10000,3410780.0,medium,1,H49,H4,,,,النقل والتخزين,النيل صلب ذ.م.م
709783519,سيناء أغذية محدودة,G,G4782,0,2016,2018,1579448.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء أغذية محدودة
856935116,سيناء زراعة ذ.م.م,G,G4730,0,2021,2026,2159088.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء زراعة ذ.م.م
343022879,مصر كيماويات محدودة,I,I5621,0,2020,10000,642578.0,small,7,I56,I5,,,,أنشطة الإقامة وخدمات الطعام,مصر كيماويات محدودة
741177924,القاهرة لوجستيات ش.ذ.م.م,I,I5610,0,2011,10000,2831582.0,small,1,I56,I5,,,,أنشطة الإقامة وخدمات الطعام,القاهرة لوجستيات ش.ذ.م.م
681314872,الأهرام أغذية ش.ذ.م.م,Q,Q8610,0,2024,10000,4192571.0,medium,8,Q86,Q8,,,,الصحة البشرية والعمل الاجتماعي,الأهرام أغذية ش.ذ.م.م
412207777,النيل بلاستيك ش.م.م,E,E3700,1,2014,2026,10631753.0,medium,1,E37,E3,,,,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,النيل بلاستيك ش.م.م
510720311,الدلتا أغذية ش.ذ.م.م,E,E3900,1,2008,10000,3214978.0,small,1,E39,E3,,,,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,الدلتا أغذية ش.ذ.م.م
569697632,اللوتس بلاستيك ش.م.م,K,K6629,0,2017,10000,4929256.0,medium,3,K66,K6,,,,الأنشطة المالية وأنشطة التأمين,اللوتس بلاستيك ش.م.م
848631605,حورس أغذية ذ.م.م,Q,Q8790,0,2007,10000,2584008.0,small,8,Q87,Q8,,,,الصحة البشرية والعمل الاجتماعي,حورس أغذية ذ.م.م
109140709,القاهرة كيماويات ذ.م.م,G,G4711,0,2018,10000,3044174.0,medium,4,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة كيماويات ذ.م.م
244785581,الدلتا كيماويات ش.م.م,Q,Q8710,0,2014,10000,3708339.0,medium,1,Q87,Q8,,,,الصحة البشرية والعمل الاجتماعي,الدلتا كيماويات ش.م.م
658293101,القاهرة كيماويات ش.ذ.م.م,F,F4312,1,2020,10000,8147018.0,medium,1,F43,F4,,,,التشييد والبناء,القاهرة كيماويات ش.ذ.م.م
115598927,اللوتس كيماويات ش.ذ.م.م,N,N8130,0,2009,10000,3564878.0,medium,1,N81,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,اللوتس كيماويات ش.ذ.م.م
521661990,الأهرام بلاستيك ذ.م.م,C,C2823,1,2010,10000,2842567.0,small,1,C28,C2,,,,الصناعة التحويلية,الأهرام بلاستيك ذ.م.م
977092975,سيناء لوجستيات ذ.م.م,G,G4690,0,2023,10000,449228.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء لوجستيات ذ.م.م
845020709,سيناء منسوجات محدودة,C,C1622,1,2020,10000,1866985.0,small,5,C16,C1,,,,الصناعة التحويلية,سيناء منسوجات محدودة
655598485,اللوتس بلاستيك محدودة,G,G4773,0,2017,2025,3727952.0,medium,4,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس بلاستيك محدودة
293492853,سيناء خدمات ش.م.م,G,G4730,0,2023,10000,2703000.0,small,9,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء خدمات ش.م.م
626902942,الأهرام بلاستيك ذ.م.م,G,G4649,0,2013,10000,3479048.0,medium,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام بلاستيك ذ.م.م
666128476,القاهرة صلب ش.م.م,C,C1820,1,2017,10000,13715823.0,medium,6,C18,C1,,,,الصناعة التحويلية,القاهرة صلب ش.م.م
703365001,الإسكندرية منسوجات ش.م.م,G,G4789,0,2010,10000,119948.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الإسكندرية منسوجات ش.م.م
583383036,اللوتس بلاستيك ذ.م.م,J,J6110,0,2006,2008,2122717.0,small,1,J61,J6,,,,المعلومات والاتصالات,اللوتس بلاستيك ذ.م.م
111157870,النيل كيماويات محدودة,C,C1812,1,2011,10000,9585113.0,medium,1,C18,C1,,,,الصناعة التحويلية,النيل كيماويات محدودة
366659367,حورس أغذية محدودة,G,G4752,0,2024,10000,3410981.0,medium,9,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس أغذية محدودة
242718915,الجيزة تجارة محدودة,G,G4753,0,2009,10000,2267714.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الجيزة تجارة محدودة
